exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
3.159263849258423,9.860041618347168,3.1209933987190164,1.0,3.159263849258423,0.0,4,0
1.012046217918396,8.881866455078125,8.776147074929629,1.0,1.012046217918396,0.0,3,2
1.5934937000274658,8.652322769165039,5.429781598142437,1.0,1.5934937000274658,0.0,4,1
0.4005216956138611,3.3934781551361084,8.472645033460875,1.0,0.4005216956138611,0.0,1,2
2.469081401824951,6.6215972900390625,2.6818059887150327,1.0,2.469081401824951,0.0,4,0
2.831732749938965,13.417394638061523,4.73822772941787,1.0,2.831732749938965,0.0,4,1
2.883295774459839,9.977916717529297,3.460594228976934,1.0,2.883295774459839,0.0,4,0
1.0725140571594238,3.9344935417175293,3.668477364425524,1.0,1.0725140571594238,0.0,3,0
0.46403342485427856,3.330935001373291,7.178222134363083,1.0,0.46403342485427856,0.0,1,2
1.3809325695037842,5.395925998687744,3.907450745858419,1.0,1.3809325695037842,0.0,3,0
1.3742449283599854,6.847907066345215,4.983032445691803,1.0,1.3742449283599854,0.0,3,1
0.435017466545105,3.310058832168579,7.609025123650694,1.0,0.435017466545105,0.0,1,2
0.7545143365859985,6.762394905090332,8.962579737965738,1.0,0.7545143365859985,0.0,2,2
0.8874562978744507,4.903639316558838,5.525499484654691,1.0,0.8874562978744507,0.0,2,1
2.6396217346191406,9.955467224121094,3.7715507087827205,1.0,2.6396217346191406,0.0,4,0
1.1040303707122803,9.668523788452148,8.757479907200713,1.0,1.1040303707122803,0.0,3,2
1.3627824783325195,6.598057746887207,4.841607411155222,1.0,1.3627824783325195,0.0,3,1
0.5088908672332764,5.808068752288818,11.413191169780594,1.0,0.5088908672332764,0.0,1,3
1.3977625370025635,7.176027774810791,5.133939124022774,1.0,1.3977625370025635,0.0,3,1
2.406369924545288,11.853671073913574,4.9259554622107675,1.0,2.406369924545288,0.0,4,1
1.5152661800384521,3.1124324798583984,2.054049988616136,1.0,1.5152661800384521,0.0,4,0
1.1935572624206543,4.671679973602295,3.9140811427242777,1.0,1.1935572624206543,0.0,3,0
1.2488853931427002,7.522172927856445,6.023109061214671,1.0,1.2488853931427002,0.0,3,2
3.981541395187378,15.423381805419922,3.8737213241240385,1.0,3.981541395187378,0.0,4,0
2.8129804134368896,3.853423595428467,1.3698721743747826,1.0,2.8129804134368896,0.0,4,0
1.146260142326355,5.868265628814697,5.119488510614135,1.0,1.146260142326355,0.0,3,1
0.8011350035667419,3.216317892074585,4.014701489455811,1.0,0.8011350035667419,0.0,2,0
0.8980700969696045,4.126745223999023,4.595125968367138,1.0,0.8980700969696045,0.0,2,1
1.9015109539031982,8.772958755493164,4.613677737425107,1.0,1.9015109539031982,0.0,4,1
0.9359725713729858,9.732440948486328,10.398211706364142,1.0,0.9359725713729858,0.0,3,3
1.5273491144180298,3.498392105102539,2.2904993181179414,0.0,0.0,0.43067655807339306,4,0
1.6183457374572754,3.653834342956543,2.257758807890706,1.0,1.6183457374572754,0.0,4,0
1.0577311515808105,5.814601421356201,5.49723945698877,0.0,0.0,0.5,3,1
1.695926547050476,9.852347373962402,5.809418686851398,1.0,1.695926547050476,0.0,4,1
0.6233035922050476,5.464441299438477,8.766901663613137,1.0,0.6233035922050476,0.0,2,2
0.5990244746208191,5.539668083190918,9.247815937232804,1.0,0.5990244746208191,0.0,2,2
1.3789840936660767,6.866137504577637,4.979127414242882,1.0,1.3789840936660767,0.0,3,1
0.9596171975135803,3.3763670921325684,3.5184520461710322,1.0,0.9596171975135803,0.0,3,0
0.49861496686935425,5.029837131500244,10.087617632260422,1.0,0.49861496686935425,0.0,1,3
2.7391815185546875,11.038697242736816,4.029925424059271,1.0,2.7391815185546875,0.0,4,1
0.6058449149131775,2.3289105892181396,3.8440705399861144,1.0,0.6058449149131775,0.0,2,0
1.3667583465576172,4.013487815856934,2.9365014129714266,1.0,1.3667583465576172,0.0,3,0
2.0684893131256104,9.950075149536133,4.810310155531322,1.0,2.0684893131256104,0.0,4,1
2.004434108734131,9.664595603942871,4.821608034821557,1.0,2.004434108734131,0.0,4,1
0.6183872818946838,5.277102947235107,8.533653750230004,1.0,0.6183872818946838,0.0,2,2
1.4178273677825928,6.973420143127441,4.918384495591662,1.0,1.4178273677825928,0.0,3,1
1.2279582023620605,5.786953449249268,4.712663214527719,1.0,1.2279582023620605,0.0,3,1
1.4320709705352783,7.464657306671143,5.212491182529179,1.0,1.4320709705352783,0.0,3,1
1.0931947231292725,5.383033752441406,4.924130750496544,1.0,1.0931947231292725,0.0,3,1
0.48371848464012146,12.050353050231934,24.911913505222355,1.0,0.48371848464012146,0.0,1,4
0.6354153156280518,5.823097229003906,9.164238075137188,1.0,0.6354153156280518,0.0,2,2
0.6654348373413086,5.071386814117432,7.621162177771981,1.0,0.6654348373413086,0.0,2,2
1.015199065208435,5.7118353843688965,5.626320571124811,0.0,0.0,0.3010299956639812,3,1
0.9223214983940125,4.877225399017334,5.287988415655255,1.0,0.9223214983940125,0.0,3,1
0.997126042842865,3.376251220703125,3.3859823890239937,1.0,0.997126042842865,0.0,3,0
2.355112075805664,7.2888383865356445,3.0949008590354214,1.0,2.355112075805664,0.0,4,0
1.4144831895828247,6.434854507446289,4.549261917594177,1.0,1.4144831895828247,0.0,3,1
0.922519326210022,8.533902168273926,9.250648659398477,1.0,0.922519326210022,0.0,3,2
1.6158350706100464,9.170320510864258,5.6752825072685615,1.0,1.6158350706100464,0.0,4,1
0.6412872672080994,5.071791172027588,7.90876636941207,1.0,0.6412872672080994,0.0,2,2
1.5997555255889893,3.9879984855651855,2.4928799568277196,1.0,1.5997555255889893,0.0,4,0
1.7256015539169312,4.353102684020996,2.522658069088961,1.0,1.7256015539169312,0.0,4,0
1.0459403991699219,5.646710395812988,5.3986923158282485,1.0,1.0459403991699219,0.0,3,1
2.563628673553467,7.94719123840332,3.0999775124950735,1.0,2.563628673553467,0.0,4,0
2.1728532314300537,10.38962459564209,4.781558388462439,1.0,2.1728532314300537,0.0,4,1
0.6389606595039368,6.069706916809082,9.499343702194995,1.0,0.6389606595039368,0.0,2,3
0.6634220480918884,5.129689693450928,7.732166436440821,1.0,0.6634220480918884,0.0,2,2
1.4436061382293701,7.479584217071533,5.181180669019243,1.0,1.4436061382293701,0.0,3,1
1.5639989376068115,8.57112979888916,5.480265742382453,1.0,1.5639989376068115,0.0,4,1
1.2426313161849976,4.867609024047852,3.917178780743993,1.0,1.2426313161849976,0.0,3,0
1.8775113821029663,3.286243438720703,1.7503187837081668,1.0,1.8775113821029663,0.0,4,0
1.0861529111862183,2.599282741546631,2.3931093999535302,1.0,1.0861529111862183,0.0,3,0
2.6731083393096924,9.13735580444336,3.418251205936159,1.0,2.6731083393096924,0.0,4,0
0.9389795064926147,7.853652477264404,8.364029697091343,1.0,0.9389795064926147,0.0,3,2
1.1195341348648071,5.4322285652160645,4.852222362895661,1.0,1.1195341348648071,0.0,3,1
2.143817663192749,10.27935791015625,4.794884418877017,1.0,2.143817663192749,0.0,4,1
1.5035717487335205,5.468667984008789,3.637118074754414,1.0,1.5035717487335205,0.0,4,0
2.260385751724243,8.960412979125977,3.964107883926843,1.0,2.260385751724243,0.0,4,0
0.7737501859664917,3.78265643119812,4.88873088472761,1.0,0.7737501859664917,0.0,2,1
0.780976414680481,4.2935686111450195,5.497693055047811,1.0,0.780976414680481,0.0,2,1
0.7128551602363586,5.551455020904541,7.78763391298713,1.0,0.7128551602363586,0.0,2,2
0.906609833240509,5.994120121002197,6.611576337725485,1.0,0.906609833240509,0.0,2,2
1.1510123014450073,5.388676643371582,4.681684667146054,1.0,1.1510123014450073,0.0,3,1
1.9401633739471436,10.942124366760254,5.639795345945106,1.0,1.9401633739471436,0.0,4,1
1.7685253620147705,7.0976128578186035,4.0132943582628275,1.0,1.7685253620147705,0.0,4,0
0.761934757232666,3.6279244422912598,4.761463377084699,1.0,0.761934757232666,0.0,2,1
0.8302631378173828,4.884244918823242,5.882767397891555,0.0,0.0,0.3562071871080222,2,1
2.417069673538208,4.767914772033691,1.9726012966164181,1.0,2.417069673538208,0.0,4,0
1.7999675273895264,5.280457496643066,2.9336404220032,1.0,1.7999675273895264,0.0,4,0
1.1447161436080933,3.585653781890869,3.1323518951947786,1.0,1.1447161436080933,0.0,3,0
2.696134567260742,11.388325691223145,4.223945581022545,1.0,2.696134567260742,0.0,4,1
0.7173151969909668,3.646834135055542,5.084005121254202,1.0,0.7173151969909668,0.0,2,1
3.5138773918151855,14.704588890075684,4.18471883063616,1.0,3.5138773918151855,0.0,4,1
1.4632246494293213,4.428574562072754,3.0265855374975823,1.0,1.4632246494293213,0.0,4,0
1.0940990447998047,3.9774045944213867,3.635324071733525,1.0,1.0940990447998047,0.0,3,0
0.47052139043807983,8.454216003417969,17.967761243642197,1.0,0.47052139043807983,0.0,1,4
0.7387569546699524,10.640597343444824,14.40338026759914,1.0,0.7387569546699524,0.0,2,3
0.769395649433136,4.551163196563721,5.915244256861681,1.0,0.769395649433136,0.0,2,1
0.6043279767036438,2.9518814086914062,4.884568516573871,1.0,0.6043279767036438,0.0,2,1
1.5100547075271606,4.950472831726074,3.2783400542043157,1.0,1.5100547075271606,0.0,4,0
0.3018137514591217,3.8590688705444336,12.786259247260025,1.0,0.3018137514591217,0.0,0,3
0.7537800669670105,6.127925872802734,8.129593951004445,1.0,0.7537800669670105,0.0,2,2
1.1563351154327393,4.515586853027344,3.9050849470548683,1.0,1.1563351154327393,0.0,3,0
1.039199948310852,4.186689376831055,4.0287621103486675,1.0,1.039199948310852,0.0,3,0
1.059885025024414,2.818359136581421,2.659117800552471,1.0,1.059885025024414,0.0,3,0
2.038280487060547,6.161805629730225,3.023041072534778,1.0,2.038280487060547,0.0,4,0
1.7918424606323242,3.604459285736084,2.011593856562649,1.0,1.7918424606323242,0.0,4,0
1.5435552597045898,3.3179640769958496,2.1495596326307433,1.0,1.5435552597045898,0.0,4,0
2.1143224239349365,4.1036481857299805,1.940880983560084,1.0,2.1143224239349365,0.0,4,0
1.0730116367340088,3.6350526809692383,3.3877103998922795,1.0,1.0730116367340088,0.0,3,0
2.585399627685547,7.442742347717285,2.8787589616774403,1.0,2.585399627685547,0.0,4,0
1.9510785341262817,5.672870635986328,2.9075562755482385,1.0,1.9510785341262817,0.0,4,0
1.2477543354034424,3.5013697147369385,2.8061370859551644,1.0,1.2477543354034424,0.0,3,0
1.0780988931655884,3.628582715988159,3.3657234405775744,1.0,1.0780988931655884,0.0,3,0
0.9984686374664307,7.343021392822266,7.354283466984855,1.0,0.9984686374664307,0.0,3,2
1.4881763458251953,3.4463791847229004,2.315840588644674,1.0,1.4881763458251953,0.0,4,0
1.5672295093536377,3.453174114227295,2.2033621072203173,1.0,1.5672295093536377,0.0,4,0
1.7437633275985718,5.449522495269775,3.1251503051016676,1.0,1.7437633275985718,0.0,4,0
1.0111194849014282,6.207816123962402,6.139547518034022,1.0,1.0111194849014282,0.0,3,2
1.2769417762756348,3.651235580444336,2.8593594855151774,1.0,1.2769417762756348,0.0,3,0
1.1855669021606445,3.875394582748413,3.268811381024279,1.0,1.1855669021606445,0.0,3,0
1.0649231672286987,2.9121038913726807,2.7345671321537592,1.0,1.0649231672286987,0.0,3,0
2.3460450172424316,8.97555160522461,3.825822411444848,1.0,2.3460450172424316,0.0,4,0
1.9536391496658325,4.628337860107422,2.3690853353850394,1.0,1.9536391496658325,0.0,4,0
1.2377510070800781,6.704395294189453,5.416594497471253,1.0,1.2377510070800781,0.0,3,1
1.4079463481903076,3.188742160797119,2.2648179491326093,1.0,1.4079463481903076,0.0,3,0
0.6484583020210266,7.5967607498168945,11.715110634161586,1.0,0.6484583020210266,0.0,2,3
0.8822122812271118,4.669616222381592,5.293075512263779,1.0,0.8822122812271118,0.0,2,1
1.175041913986206,3.966254949569702,3.3754157212269984,1.0,1.175041913986206,0.0,3,0
2.2383413314819336,8.632031440734863,3.8564410705939447,1.0,2.2383413314819336,0.0,4,0
1.1716156005859375,5.42105770111084,4.626993442558899,1.0,1.1716156005859375,0.0,3,1
1.30482816696167,3.072946071624756,2.355058044754046,1.0,1.30482816696167,0.0,3,0
0.7023968696594238,3.752422571182251,5.3423110683874695,1.0,0.7023968696594238,0.0,2,1
4.444102764129639,9.60016918182373,2.1602041382370887,1.0,4.444102764129639,0.0,4,0
1.7375192642211914,9.401123046875,5.41065831065123,1.0,1.7375192642211914,0.0,4,1
1.8603086471557617,4.5694122314453125,2.456265651633409,1.0,1.8603086471557617,0.0,4,0
2.188434600830078,7.941808700561523,3.628990648178007,1.0,2.188434600830078,0.0,4,0
0.7828651070594788,7.193097114562988,9.188169264026845,1.0,0.7828651070594788,0.0,2,2
3.5512118339538574,8.230443954467773,2.317643761989873,1.0,3.5512118339538574,0.0,4,0
1.441594123840332,7.632071018218994,5.294188490368948,1.0,1.441594123840332,0.0,3,1
1.1849380731582642,4.9132890701293945,4.146452191407609,1.0,1.1849380731582642,0.0,3,1
0.9560648798942566,6.611017227172852,6.9148207053731,1.0,0.9560648798942566,0.0,3,2
1.1123952865600586,6.660370349884033,5.987413314632413,1.0,1.1123952865600586,0.0,3,2
0.7660214900970459,7.54150390625,9.845029158770181,1.0,0.7660214900970459,0.0,2,3
1.0768568515777588,4.796187877655029,4.453876920249786,0.0,0.0,1.0,3,1
0.9459033012390137,4.47480583190918,4.73072229058483,1.0,0.9459033012390137,0.0,3,1
1.68733811378479,4.027980804443359,2.3871805961926515,1.0,1.68733811378479,0.0,4,0
0.7754845023155212,4.867063999176025,6.2761589492033,0.0,0.0,0.3333333333333333,2,2
0.5742884278297424,9.226373672485352,16.065748890939982,1.0,0.5742884278297424,0.0,1,4
0.6176893711090088,5.178663730621338,8.383928836792977,1.0,0.6176893711090088,0.0,2,2
2.8217008113861084,9.041542053222656,3.2042880013140604,1.0,2.8217008113861084,0.0,4,0
2.5727245807647705,4.718793869018555,1.8341620802704974,1.0,2.5727245807647705,0.0,4,0
0.5985589623451233,8.141448974609375,13.601749345981883,0.0,0.0,0.31546487678572877,2,3
0.6809709668159485,9.072098731994629,13.322298855725839,1.0,0.6809709668159485,0.0,2,3
0.566736102104187,7.813469886779785,13.786786932700789,0.0,0.0,0.31546487678572877,1,3
