exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.004644072055816517,0.018980026245117188,4.086936209645036,1.0,0.004644072055816517,0.0,0,4
0.02334020137786852,0.015466690063476562,0.662663094164315,1.0,0.02334020137786852,0.0,0,3
0.254537260532379,0.09777545928955078,0.384130241226954,1.0,0.254537260532379,0.0,3,1
0.683658993244171,0.9166421890258789,1.3407886067235528,1.0,0.683658993244171,0.0,4,4
0.15812615156173693,0.051575660705566406,0.32616781092929975,1.0,0.15812615156173693,0.0,2,1
0.6915580391883849,0.6375641822814941,0.9219243305012286,1.0,0.6915580391883849,0.0,4,3
0.1452354550361632,0.13589763641357422,0.9357056538276836,1.0,0.1452354550361632,0.0,2,3
0.09029535055160509,0.09117889404296875,1.0097850386090335,1.0,0.09029535055160509,0.0,1,4
0.025566494464874134,0.004607200622558594,0.180204627931625,1.0,0.025566494464874134,0.0,0,0
0.07823518514633165,0.05287456512451172,0.675841247459372,1.0,0.07823518514633165,0.0,1,3
0.062190806865692005,0.09270954132080078,1.4907274240872512,1.0,0.062190806865692005,0.0,1,4
0.23476973772048937,0.0823202133178711,0.3506423532997228,1.0,0.23476973772048937,0.0,3,1
0.4074969649314879,0.17903423309326172,0.43935108356785574,1.0,0.4074969649314879,0.0,3,2
0.1255520939826964,0.08398628234863281,0.668935735633432,0.0,0.0,0.31546487678572877,1,3
0.03271297216415392,0.0279388427734375,0.85406005401283,0.0,0.0,0.6309297535714575,0,3
0.07605103254318224,0.0026636123657226562,0.03502401317444626,1.0,0.07605103254318224,0.0,1,0
0.7672560572624205,0.7830934524536133,1.0206416033360504,1.0,0.7672560572624205,0.0,4,4
0.32635680437088,0.2006392478942871,0.6147849384696011,1.0,0.32635680437088,0.0,3,2
0.11206320524215685,0.03608989715576172,0.3220494816097329,1.0,0.11206320524215685,0.0,1,1
0.026085531711578236,0.0911397933959961,3.493882908108141,1.0,0.026085531711578236,0.0,0,4
0.18326214551925646,0.013719558715820312,0.07486302573260399,1.0,0.18326214551925646,0.0,2,0
0.06056455373764025,0.005438804626464844,0.08980177828148815,1.0,0.06056455373764025,0.0,1,0
0.18633595705032335,0.03828620910644531,0.20546871206455036,1.0,0.18633595705032335,0.0,2,0
0.6817114710807799,0.5893611907958984,0.8645317202327987,1.0,0.6817114710807799,0.0,4,3
0.941733157634735,1.298985481262207,1.3793562122467367,1.0,0.941733157634735,0.0,4,4
0.08958975076675402,0.05998420715332031,0.6695431859107251,0.0,0.0,0.38685280723454163,1,3
0.053918755054473744,0.0004177093505859375,0.007747014005867321,1.0,0.053918755054473744,0.0,0,0
1.0626923203468321,0.2877922058105469,0.2708142331513413,1.0,1.0626923203468321,0.0,4,1
0.02356932163238512,0.06617450714111328,2.80765429626057,1.0,0.02356932163238512,0.0,0,4
0.31599477529525744,0.4906015396118164,1.5525621876292444,1.0,0.31599477529525744,0.0,3,4
0.1894328951835631,0.29333019256591797,1.5484649183114525,1.0,0.1894328951835631,0.0,2,4
0.34772673845291124,0.15630340576171875,0.4495006810725462,1.0,0.34772673845291124,0.0,3,2
0.024041390419006214,0.0007381439208984375,0.03070304620629965,1.0,0.024041390419006214,0.0,0,0
0.2366431117057799,0.12762928009033203,0.539332326938865,1.0,0.2366431117057799,0.0,3,2
