dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible
ML-20M,45,hard,0.9965344071388245,1.0,0.0,4.480993270874023,5.464323043823242,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,46,hard,0.9965764880180359,1.0,0.0,4.478949069976807,5.4646077156066895,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,47,hard,0.9965999722480774,1.0,0.0,4.477133750915527,5.465131759643555,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,48,hard,0.9965201616287231,1.0,0.0,4.476297855377197,5.465632915496826,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,49,hard,0.9964443445205688,1.0,0.0,4.4745073318481445,5.46455192565918,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,0,quota,0.990731418132782,0.901,0.099,4.904237270355225,5.630083084106445,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9906677007675171,-6.371736526489258e-05,0.0,200.0,
ML-20M,1,quota,0.9929099082946777,0.902,0.098,4.853511810302734,5.6344804763793945,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9929479956626892,3.808736801147461e-05,1.0,211.0,
ML-20M,2,quota,0.9941162467002869,0.901,0.099,4.821752071380615,5.640323638916016,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9943355917930603,0.0002193450927734375,0.0,220.0,
ML-20M,3,quota,0.9949803352355957,0.902,0.098,4.793920040130615,5.636679649353027,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9950330853462219,5.27501106262207e-05,1.0,220.0,
ML-20M,4,quota,0.9955160021781921,0.902,0.098,4.775166034698486,5.630218505859375,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9955757260322571,5.9723854064941406e-05,1.0,222.0,
ML-20M,5,quota,0.9958131909370422,0.901,0.099,4.760531902313232,5.637730121612549,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9959523677825928,0.0001391768455505371,0.0,232.0,
ML-20M,6,quota,0.9961040616035461,0.901,0.099,4.746382713317871,5.640814304351807,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9960583448410034,-4.571676254272461e-05,0.0,229.0,
ML-20M,7,quota,0.9962269067764282,0.902,0.098,4.73699426651001,5.652825832366943,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9962496161460876,2.2709369659423828e-05,1.0,226.0,
ML-20M,8,quota,0.9963105916976929,0.903,0.097,4.728856563568115,5.64007043838501,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9963085055351257,-2.086162567138672e-06,2.0,229.0,
ML-20M,9,quota,0.9963759779930115,0.902,0.098,4.721391677856445,5.658538818359375,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9964250326156616,4.9054622650146484e-05,1.0,225.0,
ML-20M,10,quota,0.9963956475257874,0.901,0.099,4.719596862792969,5.656460762023926,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9963794946670532,-1.615285873413086e-05,0.0,228.0,
ML-20M,11,quota,0.9964490532875061,0.901,0.099,4.711718559265137,5.660671710968018,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9964497685432434,7.152557373046875e-07,0.0,228.0,
ML-20M,12,quota,0.9964262843132019,0.901,0.099,4.700535297393799,5.654721736907959,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9964659810066223,3.9696693420410156e-05,0.0,230.0,
ML-20M,13,quota,0.9964715838432312,0.901,0.099,4.6963276863098145,5.671468734741211,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9964741468429565,2.562999725341797e-06,0.0,232.0,
ML-20M,14,quota,0.9965347647666931,0.9,0.1,4.690997123718262,5.672704696655273,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965391755104065,4.410743713378906e-06,0.0,227.0,
ML-20M,15,quota,0.9965421557426453,0.901,0.099,4.688266754150391,5.671788215637207,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9964975714683533,-4.458427429199219e-05,0.0,230.0,
ML-20M,16,quota,0.9965452551841736,0.901,0.099,4.684262752532959,5.671788215637207,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965693354606628,2.4080276489257812e-05,0.0,223.0,
ML-20M,17,quota,0.9965922832489014,0.901,0.099,4.681389331817627,5.6650543212890625,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965610504150391,-3.123283386230469e-05,0.0,226.0,
ML-20M,18,quota,0.99658203125,0.901,0.099,4.678276538848877,5.668126583099365,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965642094612122,-1.7821788787841797e-05,0.0,226.0,
ML-20M,19,quota,0.9964784979820251,0.901,0.099,4.676957130432129,5.6647419929504395,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966086149215698,0.00013011693954467773,0.0,223.0,
ML-20M,20,quota,0.9966047406196594,0.901,0.099,4.670263767242432,5.661238670349121,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966181516647339,1.341104507446289e-05,0.0,228.0,
ML-20M,21,quota,0.996559202671051,0.902,0.098,4.670825004577637,5.667566776275635,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966233372688293,6.413459777832031e-05,1.0,227.0,
ML-20M,22,quota,0.9966118335723877,0.902,0.098,4.66841983795166,5.674874305725098,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966055154800415,-6.318092346191406e-06,1.0,222.0,
ML-20M,23,quota,0.9966108202934265,0.901,0.099,4.661594867706299,5.674752235412598,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966078996658325,-2.9206275939941406e-06,0.0,227.0,
ML-20M,24,quota,0.9965287446975708,0.902,0.098,4.65892219543457,5.674874305725098,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965871572494507,5.841255187988281e-05,1.0,230.0,
ML-20M,25,quota,0.9965808987617493,0.901,0.099,4.653887748718262,5.673671245574951,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966336488723755,5.27501106262207e-05,0.0,230.0,
ML-20M,26,quota,0.9965618848800659,0.901,0.099,4.653144359588623,5.678421974182129,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966102242469788,4.83393669128418e-05,0.0,233.0,
ML-20M,27,quota,0.9966352581977844,0.901,0.099,4.653834819793701,5.678134441375732,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966158270835876,-1.9431114196777344e-05,0.0,233.0,
ML-20M,28,quota,0.9966365694999695,0.902,0.098,4.651041030883789,5.678187847137451,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965906143188477,-4.595518112182617e-05,1.0,234.0,
ML-20M,29,quota,0.9966020584106445,0.9,0.1,4.646803379058838,5.6805596351623535,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966106414794922,8.58306884765625e-06,0.0,233.0,
ML-20M,30,quota,0.9966292977333069,0.901,0.099,4.6438775062561035,5.674752235412598,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966292977333069,0.0,0.0,239.0,
ML-20M,31,quota,0.9966402649879456,0.901,0.099,4.639920711517334,5.674851894378662,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966155886650085,-2.467632293701172e-05,0.0,239.0,
ML-20M,32,quota,0.996612548828125,0.901,0.099,4.637839317321777,5.68919563293457,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965639710426331,-4.857778549194336e-05,0.0,239.0,
ML-20M,33,quota,0.9965894818305969,0.901,0.099,4.636801719665527,5.670285224914551,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966383576393127,4.887580871582031e-05,0.0,238.0,
ML-20M,34,quota,0.9966452717781067,0.901,0.099,4.634598731994629,5.682282447814941,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965793490409851,-6.592273712158203e-05,0.0,240.0,
ML-20M,35,quota,0.9966250061988831,0.901,0.099,4.63228702545166,5.677748680114746,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966152310371399,-9.775161743164062e-06,0.0,234.0,
ML-20M,36,quota,0.9965891242027283,0.901,0.099,4.630797863006592,5.68919563293457,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966386556625366,4.953145980834961e-05,0.0,236.0,
ML-20M,37,quota,0.9965937733650208,0.901,0.099,4.628424644470215,5.682478427886963,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965996146202087,5.841255187988281e-06,0.0,235.0,
ML-20M,38,quota,0.9965877532958984,0.901,0.099,4.62515926361084,5.684548854827881,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966139793395996,2.6226043701171875e-05,0.0,237.0,
ML-20M,39,quota,0.9966153502464294,0.901,0.099,4.623401165008545,5.6865153312683105,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966203570365906,5.0067901611328125e-06,0.0,235.0,
ML-20M,40,quota,0.9966498613357544,0.9,0.1,4.621257781982422,5.677942276000977,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966211915016174,-2.866983413696289e-05,0.0,244.0,
ML-20M,41,quota,0.9966117143630981,0.901,0.099,4.620346546173096,5.686763763427734,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966104626655579,-1.2516975402832031e-06,0.0,239.0,
ML-20M,42,quota,0.9966277480125427,0.901,0.099,4.618457794189453,5.67479133605957,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966304302215576,2.682209014892578e-06,0.0,243.0,
ML-20M,43,quota,0.9966445565223694,0.901,0.099,4.61594295501709,5.673407077789307,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966331720352173,-1.138448715209961e-05,0.0,232.0,
ML-20M,44,quota,0.996624767780304,0.901,0.099,4.613486289978027,5.67933988571167,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965925216674805,-3.224611282348633e-05,0.0,240.0,
ML-20M,45,quota,0.9964486956596375,0.901,0.099,4.610435485839844,5.679465293884277,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9965784549713135,0.0001297593116760254,0.0,243.0,
ML-20M,46,quota,0.9966387748718262,0.901,0.099,4.611292839050293,5.689116477966309,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966477155685425,8.940696716308594e-06,0.0,239.0,
ML-20M,47,quota,0.9965245127677917,0.901,0.099,4.609375,5.671262264251709,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966345429420471,0.0001100301742553711,0.0,241.0,
ML-20M,48,quota,0.9965615272521973,0.901,0.099,4.606682300567627,5.679274082183838,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966385364532471,7.700920104980469e-05,0.0,239.0,
ML-20M,49,quota,0.996633768081665,0.902,0.098,4.604458332061768,5.679274082183838,5.470155239105225,0.9,1000,0.7023632526397705,20.0,0.9966500401496887,1.627206802368164e-05,1.0,240.0,
Amazon-VideoGames,0,mu,0.9912059307098389,0.8,0.2,5.723459243774414,5.879199028015137,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,1,mu,0.992725133895874,0.795,0.205,5.723860263824463,5.877290725708008,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,2,mu,0.993843138217926,0.793,0.207,5.723082065582275,5.8842597007751465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,3,mu,0.9947354793548584,0.789,0.211,5.72272253036499,5.88176965713501,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,4,mu,0.9953992962837219,0.779,0.221,5.722553730010986,5.8903679847717285,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,5,mu,0.9961984753608704,0.772,0.228,5.72338342666626,5.887391567230225,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,6,mu,0.996690571308136,0.764,0.236,5.723552703857422,5.881858825683594,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,7,mu,0.9969351887702942,0.76,0.24,5.72382116317749,5.88903284072876,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,8,mu,0.9973695278167725,0.757,0.243,5.723501682281494,5.890461444854736,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,9,mu,0.9976112246513367,0.741,0.259,5.723471641540527,5.892876625061035,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,10,mu,0.9978089332580566,0.74,0.26,5.723910331726074,5.893757343292236,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,11,mu,0.997940719127655,0.743,0.257,5.723696231842041,5.890223503112793,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,12,mu,0.998065710067749,0.742,0.258,5.72366189956665,5.893893718719482,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,13,mu,0.9982771277427673,0.741,0.259,5.72367000579834,5.894528865814209,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,14,mu,0.9983198642730713,0.741,0.259,5.723778247833252,5.893014907836914,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,15,mu,0.9983730316162109,0.737,0.263,5.724356174468994,5.896568298339844,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,16,mu,0.9985334277153015,0.732,0.268,5.72415018081665,5.89961576461792,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,17,mu,0.9985867738723755,0.726,0.274,5.724104404449463,5.89452600479126,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,18,mu,0.998629093170166,0.72,0.28,5.723998069763184,5.899068355560303,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,19,mu,0.9986989498138428,0.721,0.279,5.724125862121582,5.9000563621521,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,20,mu,0.9987070560455322,0.723,0.277,5.724067211151123,5.899481296539307,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,21,mu,0.9987646341323853,0.727,0.273,5.72467565536499,5.901041030883789,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,22,mu,0.9987579584121704,0.723,0.277,5.724793434143066,5.897934436798096,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,23,mu,0.9988413453102112,0.722,0.278,5.724442005157471,5.904684543609619,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,24,mu,0.9988869428634644,0.724,0.276,5.724584102630615,5.908336162567139,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,25,mu,0.9988722205162048,0.727,0.273,5.724226474761963,5.902759075164795,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,26,mu,0.9988749623298645,0.723,0.277,5.7238616943359375,5.902758598327637,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,27,mu,0.9989252686500549,0.727,0.273,5.723666191101074,5.899931907653809,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,28,mu,0.9989570379257202,0.725,0.275,5.723684787750244,5.902665138244629,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,29,mu,0.9989802241325378,0.725,0.275,5.7238264083862305,5.904219150543213,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,30,mu,0.9989722967147827,0.729,0.271,5.724038124084473,5.9062418937683105,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,31,mu,0.9990014433860779,0.723,0.277,5.723901271820068,5.906708240509033,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,32,mu,0.9989583492279053,0.724,0.276,5.723618984222412,5.9079413414001465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,33,mu,0.9990360736846924,0.727,0.273,5.7235636711120605,5.912672996520996,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,34,mu,0.9990401864051819,0.724,0.276,5.722915172576904,5.906078815460205,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,35,mu,0.9990471005439758,0.719,0.281,5.723613262176514,5.899844646453857,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,36,mu,0.9990474581718445,0.724,0.276,5.723264694213867,5.899832725524902,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,37,mu,0.99906325340271,0.725,0.275,5.723611354827881,5.902728080749512,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,38,mu,0.9990557432174683,0.726,0.274,5.723408222198486,5.902902126312256,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,39,mu,0.9990883469581604,0.722,0.278,5.723352909088135,5.902126789093018,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,40,mu,0.9990778565406799,0.72,0.28,5.7233076095581055,5.903385639190674,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,41,mu,0.9990931153297424,0.712,0.288,5.723903179168701,5.907023906707764,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,42,mu,0.9990901947021484,0.717,0.283,5.723996162414551,5.902863025665283,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,43,mu,0.9990928173065186,0.716,0.284,5.723933696746826,5.904651165008545,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,44,mu,0.9991047978401184,0.709,0.291,5.723935604095459,5.905081748962402,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,45,mu,0.9991126656532288,0.715,0.285,5.724252700805664,5.910118103027344,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,46,mu,0.9991171956062317,0.717,0.283,5.724200248718262,5.9108781814575195,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,47,mu,0.999130129814148,0.72,0.28,5.724180698394775,5.906121730804443,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,48,mu,0.9991209506988525,0.718,0.282,5.724164009094238,5.905897617340088,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,49,mu,0.9991656541824341,0.717,0.283,5.7239179611206055,5.905086040496826,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,0,penalty,0.991360604763031,0.831,0.169,5.712764739990234,5.867921352386475,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,1,penalty,0.9926140308380127,0.829,0.171,5.712510585784912,5.873036861419678,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,2,penalty,0.9939432144165039,0.823,0.177,5.711350440979004,5.874986171722412,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,3,penalty,0.9947905540466309,0.826,0.174,5.7103376388549805,5.876285552978516,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,4,penalty,0.9955028295516968,0.813,0.187,5.710058212280273,5.876410961151123,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,5,penalty,0.9960826635360718,0.815,0.185,5.70919942855835,5.875448703765869,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,6,penalty,0.9965524673461914,0.809,0.191,5.709678649902344,5.876110076904297,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,7,penalty,0.9968429207801819,0.796,0.204,5.7100324630737305,5.872447490692139,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,8,penalty,0.9972966313362122,0.794,0.206,5.709758281707764,5.87235164642334,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,9,penalty,0.997490644454956,0.786,0.214,5.71024751663208,5.874771595001221,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,10,penalty,0.997816801071167,0.793,0.207,5.710202217102051,5.878775119781494,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,11,penalty,0.9980540871620178,0.777,0.223,5.710098743438721,5.878959655761719,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,12,penalty,0.9981174468994141,0.782,0.218,5.710096836090088,5.8789591789245605,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,13,penalty,0.9982552528381348,0.786,0.214,5.709827899932861,5.880153656005859,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,14,penalty,0.9983412027359009,0.783,0.217,5.709348201751709,5.8820624351501465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,15,penalty,0.9984139204025269,0.774,0.226,5.709693431854248,5.890617847442627,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,16,penalty,0.9984487295150757,0.777,0.223,5.709963321685791,5.878011703491211,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,17,penalty,0.9985727667808533,0.776,0.224,5.709510326385498,5.8767828941345215,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,18,penalty,0.9986227750778198,0.777,0.223,5.709782123565674,5.8810882568359375,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,19,penalty,0.9986735582351685,0.779,0.221,5.709468841552734,5.8806376457214355,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,20,penalty,0.9987279176712036,0.78,0.22,5.709347248077393,5.880403518676758,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,21,penalty,0.9987830519676208,0.783,0.217,5.70859432220459,5.877964019775391,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,22,penalty,0.9988178610801697,0.78,0.22,5.709066390991211,5.880064964294434,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,23,penalty,0.998832643032074,0.778,0.222,5.708723068237305,5.877885341644287,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,24,penalty,0.9988726377487183,0.779,0.221,5.7087202072143555,5.880638122558594,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,25,penalty,0.9988688826560974,0.775,0.225,5.709251880645752,5.88325309753418,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,26,penalty,0.9988937973976135,0.778,0.222,5.70924711227417,5.87804651260376,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,27,penalty,0.9989590048789978,0.772,0.228,5.7089738845825195,5.880947589874268,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,28,penalty,0.9989492297172546,0.769,0.231,5.709217548370361,5.882515907287598,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,29,penalty,0.9989880919456482,0.774,0.226,5.709020137786865,5.8846211433410645,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,30,penalty,0.9989659190177917,0.779,0.221,5.7086381912231445,5.889409065246582,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,31,penalty,0.9990258812904358,0.78,0.22,5.708641529083252,5.89055871963501,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,32,penalty,0.9990009665489197,0.781,0.219,5.708593845367432,5.889409065246582,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,33,penalty,0.9990255236625671,0.774,0.226,5.70884370803833,5.889124870300293,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,34,penalty,0.999008059501648,0.773,0.227,5.708275318145752,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,35,penalty,0.9990472793579102,0.77,0.23,5.708343982696533,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,36,penalty,0.9990483522415161,0.773,0.227,5.7085113525390625,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,37,penalty,0.9990717172622681,0.771,0.229,5.708564758300781,5.89098596572876,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,38,penalty,0.999076783657074,0.77,0.23,5.708471775054932,5.890429973602295,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,39,penalty,0.999038577079773,0.766,0.234,5.70794153213501,5.8896684646606445,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,40,penalty,0.9990752935409546,0.769,0.231,5.708163738250732,5.8896684646606445,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,41,penalty,0.9991020560264587,0.768,0.232,5.7080888748168945,5.890538692474365,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,42,penalty,0.9991114735603333,0.767,0.233,5.708137035369873,5.893645763397217,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,43,penalty,0.9991072416305542,0.766,0.234,5.708111763000488,5.892673492431641,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,44,penalty,0.9990991353988647,0.771,0.229,5.707790374755859,5.892645359039307,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,45,penalty,0.9990972876548767,0.776,0.224,5.707832336425781,5.891929626464844,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,46,penalty,0.999121904373169,0.767,0.233,5.70747184753418,5.892053604125977,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,47,penalty,0.9991019368171692,0.771,0.229,5.707360744476318,5.895122051239014,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,48,penalty,0.9991471171379089,0.772,0.228,5.707348823547363,5.893021583557129,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,49,penalty,0.9991234540939331,0.766,0.234,5.707591533660889,5.896691799163818,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,0,hard,0.9911381602287292,1.0,0.0,5.710319995880127,5.81525993347168,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,1,hard,0.9925169944763184,1.0,0.0,5.710382461547852,5.8154401779174805,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,2,hard,0.993748664855957,1.0,0.0,5.70905876159668,5.815497398376465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,3,hard,0.9946234226226807,1.0,0.0,5.707350254058838,5.816266059875488,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
